"COUNTRY","Country","SEX","Sex","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2005","2005",,,"0","Units",,,25.991711072,,
"USA","United States","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,26.613363792,,
"USA","United States","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2007","2007",,,"0","Units",,,26.688453159,,
"USA","United States","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2008","2008",,,"0","Units",,,25.304393859,,
"USA","United States","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2009","2009",,,"0","Units",,,24.45026178,,
"USA","United States","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,22.932917317,,
"USA","United States","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2011","2011",,,"0","Units",,,21.257796258,,
"USA","United States","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2012","2012",,,"0","Units",,,23.720472441,,
"USA","United States","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2013","2013",,,"0","Units",,,24.161073826,,
"USA","United States","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,22.58834766,,
"USA","United States","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2015","2015",,,"0","Units",,,22.448979592,,
"USA","United States","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2016","2016",,,"0","Units",,,23.511383538,,
"USA","United States","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2017","2017",,,"0","Units",,,22.169197397,,
"USA","United States","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2018","2018",,,"0","Units",,,21.608040201,,
"USA","United States","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2019","2019",,,"0","Units",,,23.593247588,,
"USA","United States","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2020","2020",,,"0","Units",,,22.762050497,,
"USA","United States","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2021","2021",,,"0","Units",,,22.423346878,,
"FIN","Finland","MW","All persons","GWG5","Gender wage gap at median","2005","2005",,,"0","Units",,,18.941694033,,
"FIN","Finland","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,19.374794537,,
"FIN","Finland","MW","All persons","GWG5","Gender wage gap at median","2007","2007",,,"0","Units",,,21.376904093,,
"FIN","Finland","MW","All persons","GWG5","Gender wage gap at median","2008","2008",,,"0","Units",,,21.233952657,,
"FIN","Finland","MW","All persons","GWG5","Gender wage gap at median","2009","2009",,,"0","Units",,,19.675672792,,
"FIN","Finland","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,18.876999846,,
"FIN","Finland","MW","All persons","GWG5","Gender wage gap at median","2011","2011",,,"0","Units",,,18.607617095,,
"FIN","Finland","MW","All persons","GWG5","Gender wage gap at median","2012","2012",,,"0","Units",,,18.726074526,,
"FIN","Finland","MW","All persons","GWG5","Gender wage gap at median","2013","2013",,,"0","Units",,,20.178432711,,
"FIN","Finland","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,19.609079445,,
"FIN","Finland","MW","All persons","GWG5","Gender wage gap at median","2015","2015",,,"0","Units",,,18.055981324,,
"FIN","Finland","MW","All persons","GWG5","Gender wage gap at median","2016","2016",,,"0","Units",,,16.47225837,,
"FIN","Finland","MW","All persons","GWG5","Gender wage gap at median","2017","2017",,,"0","Units",,,17.717920638,,
"FIN","Finland","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,18.855203722,,
"FIN","Finland","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,17.159829635,,
"FIN","Finland","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,15.978604956,,
"AUT","Austria","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2005","2005",,,"0","Units",,,30.531300873,,
"AUT","Austria","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,30.407137019,,
"AUT","Austria","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2007","2007",,,"0","Units",,,30.796713112,,
"AUT","Austria","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2008","2008",,,"0","Units",,,28.627330863,,
"AUT","Austria","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2009","2009",,,"0","Units",,,27.594731682,,
"AUT","Austria","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,26.540380395,,
"AUT","Austria","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2011","2011",,,"0","Units",,,25.055382577,,
"AUT","Austria","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2012","2012",,,"0","Units",,,24.450791796,,
"AUT","Austria","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2013","2013",,,"0","Units",,,23.326660644,,
"AUT","Austria","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,22.918722365,,
"AUT","Austria","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2015","2015",,,"0","Units",,,21.877408273,,
"AUT","Austria","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2016","2016",,,"0","Units",,,19.026771826,,
"AUT","Austria","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2017","2017",,,"0","Units",,,18.700901059,,
"AUT","Austria","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,18.113590462,,
"AUT","Austria","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2019","2019",,,"0","Units",,,17.569123352,,
"AUT","Austria","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2020","2020",,,"0","Units",,,17.534303715,,
"AUT","Austria","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2021","2021",,,"0","Units",,,17.295703328,,
"TUR","Türkiye","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,2.0644095789,,
"TUR","Türkiye","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2018","2018",,,"0","Units",,,5.1894563427,,
"SWE","Sweden","MW","All persons","GWG5","Gender wage gap at median","2005","2005",,,"0","Units",,,11.304347826,,
"SWE","Sweden","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,11.016949153,,
"SWE","Sweden","MW","All persons","GWG5","Gender wage gap at median","2007","2007",,,"0","Units",,,11.836734694,,
"SWE","Sweden","MW","All persons","GWG5","Gender wage gap at median","2008","2008",,,"0","Units",,,10.588235294,,
"SWE","Sweden","MW","All persons","GWG5","Gender wage gap at median","2009","2009",,,"0","Units",,,9.5419847328,,
"SWE","Sweden","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,9.3632958801,,
"SWE","Sweden","MW","All persons","GWG5","Gender wage gap at median","2011","2011",,,"0","Units",,,9.1575091575,,
"SWE","Sweden","MW","All persons","GWG5","Gender wage gap at median","2012","2012",,,"0","Units",,,9.2857142857,,
"SWE","Sweden","MW","All persons","GWG5","Gender wage gap at median","2013","2013",,,"0","Units",,,9.375,,
"SWE","Sweden","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,9.1525423729,,
"SWE","Sweden","MW","All persons","GWG5","Gender wage gap at median","2015","2015",,,"0","Units",,,8.3333333333,,
"SWE","Sweden","MW","All persons","GWG5","Gender wage gap at median","2016","2016",,,"0","Units",,,8.1699346405,,
"SWE","Sweden","MW","All persons","GWG5","Gender wage gap at median","2017","2017",,,"0","Units",,,7.3482428115,,
"SWE","Sweden","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,7.1428571429,,
"SWE","Sweden","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,7.5757575758,,
"SWE","Sweden","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,7.4183976261,,
"SWE","Sweden","MW","All persons","GWG5","Gender wage gap at median","2021","2021",,,"0","Units",,,7.2463768116,,
"EST","Estonia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,31.29303749,,
"EST","Estonia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,29.970149254,,
"EST","Estonia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,31.110074627,,
"EST","Estonia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2018","2018",,,"0","Units",,,27.773584906,,
"EST","Estonia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2019","2019",,,"0","Units",,,25.583674115,,
"EST","Estonia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2020","2020",,,"0","Units",,,28.27932094,,
"EST","Estonia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2021","2021",,,"0","Units",,,28.117219146,,
"SVN","Slovenia","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,6.5573770492,,
"SVN","Slovenia","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,0.9917355372,,
"SVN","Slovenia","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,4.9962714392,,
"SVN","Slovenia","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,8.1945369753,,
"FRA","France","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,9.3907466789,,
"FRA","France","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,9.1188075406,,
"FRA","France","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,9.8721023181,,
"FRA","France","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,11.823802164,,
"FRA","France","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,14.098349938,,
"FRA","France","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,14.55500511,,
"FRA","France","MW","All persons","GWG5","Gender wage gap at median","2021","2021",,,"0","Units",,,15.046914847,,
"MLT","Malta","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,7.702020202,,
"MLT","Malta","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,7.192575406,,
"MLT","Malta","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,6.8111455108,,
"MLT","Malta","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,7.091561939,,
"CZE","Czech Republic","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2005","2005",,,"0","Units",,,11.869904399,,
"CZE","Czech Republic","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,10.155577099,,
"CZE","Czech Republic","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2007","2007",,,"0","Units",,,10.811867961,,
"CZE","Czech Republic","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2008","2008",,,"0","Units",,,12.409123094,,
"CZE","Czech Republic","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2009","2009",,,"0","Units",,,10.302539803,,
"CZE","Czech Republic","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,10.250704615,,
"CZE","Czech Republic","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2011","2011",,,"0","Units",,,11.003017196,,
"CZE","Czech Republic","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2012","2012",,,"0","Units",,,10.015309,,
"CZE","Czech Republic","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2013","2013",,,"0","Units",,,8.5376637993,,
"CZE","Czech Republic","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,7.6947485324,,
"CZE","Czech Republic","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2015","2015",,,"0","Units",,,7.0793006556,,
"CZE","Czech Republic","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2016","2016",,,"0","Units",,,7.497820401,,
"CZE","Czech Republic","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2017","2017",,,"0","Units",,,6.4909412887,,
"CZE","Czech Republic","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,5.2725703009,,
"CZE","Czech Republic","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2019","2019",,,"0","Units",,,4.6006604354,,
"CZE","Czech Republic","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2020","2020",,,"0","Units",,,4.2811866784,,
"CZE","Czech Republic","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2021","2021",,,"0","Units",,,2.8550404709,,
"LTU","Lithuania","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,26.2,,
"LTU","Lithuania","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,22.107081174,,
"LTU","Lithuania","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,20.784023669,,
"LTU","Lithuania","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2018","2018",,,"0","Units",,,22.466960352,,
"LTU","Lithuania","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2019","2019",,,"0","Units",,,26.429227508,,
"LTU","Lithuania","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2020","2020",,,"0","Units",,,22.066755758,,
"LTU","Lithuania","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2021","2021",,,"0","Units",,,16.487674376,,
"HRV","Croatia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,6.9414316703,,
"HRV","Croatia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,5.2845528455,,
"HRV","Croatia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,9.3289689034,,
"HRV","Croatia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2019","2019",,,"0","Units",,,6.4025000534,,
"CRI","Costa Rica","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,30.795847751,,
"CRI","Costa Rica","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2011","2011",,,"0","Units",,,33.333333333,,
"CRI","Costa Rica","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2012","2012",,,"0","Units",,,43.981481481,,
"CRI","Costa Rica","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2013","2013",,,"0","Units",,,48.453608247,,
"CRI","Costa Rica","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,41.700404858,,
"CRI","Costa Rica","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2015","2015",,,"0","Units",,,37.2,,
"CRI","Costa Rica","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2016","2016",,,"0","Units",,,38.686131387,,
"CRI","Costa Rica","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2017","2017",,,"0","Units",,,36.805555556,,
"CRI","Costa Rica","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,35.570469799,,
"CRI","Costa Rica","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2019","2019",,,"0","Units",,,35.785953177,,
"CRI","Costa Rica","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2020","2020",,,"0","Units",,,23.2,,
"CRI","Costa Rica","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2021","2021",,,"0","Units",,,27.516778523,,
"SVK","Slovak Republic","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2005","2005",,,"0","Units",,,27.631233021,,
"SVK","Slovak Republic","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,28.438615423,,
"SVK","Slovak Republic","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2007","2007",,,"0","Units",,,26.228875685,,
"SVK","Slovak Republic","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2008","2008",,,"0","Units",,,23.152103091,,
"SVK","Slovak Republic","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2009","2009",,,"0","Units",,,24.712635814,,
